Link ID,Store ID,Location ID,Folder,Country,Publisher ID,Publisher,Location Name,Location Address,Location NPI,Location Address 2,Location City,Location State,Location Zip,Location Phone,Location Local Phone,Location Latitude,Location Longitude,External ID,Listing Name,Listing Address,Listing NPI,Listing Address 2,Listing City,Listing State,Listing Zip,Listing Phone,Listing Latitude,Listing Longitude,Listing URL,Sync External ID,Sync URL,Review Count,Listing ID,SQL Override,SQL PL Status,Status,Live Sync,Live Suppress,Advertiser/Claimed,Likes/Check-ins,Last Post Date
8234126-129607264,353401;entityType=Attraction,8234126,CA,US,505,YellowMoxie,Pinocchio's Daring Journey,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.813273,-117.919181,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234126,http://www.yellowmoxie.com/ca-anaheim/pinocchio's-daring-journey/yx-8234126.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234125-129607264,353399;entityType=Attraction,8234125,CA,US,505,YellowMoxie,Peter Pan's Flight,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.813126,-117.91888,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234125,http://www.yellowmoxie.com/ca-anaheim/peter-pan's-flight/yx-8234125.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234123-129607264,353387;entityType=Attraction,8234123,CA,US,505,YellowMoxie,"Monsters, Inc. Mike & Sulley to the Rescue!",1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.808304,-117.91731,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234123,http://www.yellowmoxie.com/ca-anaheim/monsters-inc.-mike--sulley-to-the-rescue/yx-8234123.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234121-129607264,353379;entityType=Attraction,8234121,CA,US,505,YellowMoxie,Mickey's Fun Wheel,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.805031,-117.922221,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'524924331,http://www.yellowmoxie.com/ca-anaheim/mickey's-fun-wheel/524924331.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234203-129607264,353760;entityType=MerchandiseFacility,8234203,CA,US,505,YellowMoxie,Main Street Photo Supply Co.,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.811401,-117.91883,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'520857026,http://www.yellowmoxie.com/ca-anaheim/main-street-photo-supply-co./520857026.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234116-129607264,353369;entityType=Attraction,8234116,CA,US,505,YellowMoxie,Mad Tea Party,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.813446,-117.918296,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234116,http://www.yellowmoxie.com/ca-anaheim/mad-tea-party/yx-8234116.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234113-129607264,353363;entityType=Attraction,8234113,CA,US,505,YellowMoxie,Jungle Cruise,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.811437,-117.919952,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234113,http://www.yellowmoxie.com/ca-anaheim/jungle-cruise/yx-8234113.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234112-129607264,353361;entityType=Attraction,8234112,CA,US,505,YellowMoxie,Jumpin' Jellyfish,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.806045,-117.922682,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234112,http://www.yellowmoxie.com/ca-anaheim/jumpin'-jellyfish/yx-8234112.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234142-129607264,18249927;entityType=Attraction,8234142,CA,US,505,YellowMoxie,Haunted Mansion Holiday,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.811733314294976,-117.9221769067459,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234142,http://www.yellowmoxie.com/ca-anaheim/haunted-mansion/yx-8234142.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234102-129607264,353331;entityType=Attraction,8234102,CA,US,505,YellowMoxie,Flik's Flyers,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.806819,-117.917785,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234102,http://www.yellowmoxie.com/ca-anaheim/flik's-flyers/yx-8234102.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234101-129607264,353327;entityType=Attraction,8234101,CA,US,505,YellowMoxie,Finding Nemo Submarine Voyage,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812811,-117.916776,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234101,http://www.yellowmoxie.com/ca-anaheim/finding-nemo-submarine-voyage/yx-8234101.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234100-129607264,353325;entityType=Attraction,8234100,CA,US,505,YellowMoxie,Enchanted Tiki Room,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.811643,-117.919564,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234100,http://www.yellowmoxie.com/ca-anaheim/enchanted-tiki-room/yx-8234100.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234099-129607264,353323;entityType=Attraction,8234099,CA,US,505,YellowMoxie,Dumbo the Flying Elephant,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.813682,-117.918962,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234099,http://www.yellowmoxie.com/ca-anaheim/dumbo-the-flying-elephant/yx-8234099.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234097-129607264,353311;entityType=Attraction,8234097,CA,US,505,YellowMoxie,Davy Crockett's Explorer Canoes,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812481,-117.922071,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234097,http://www.yellowmoxie.com/ca-anaheim/davy-crockett's-explorer-canoes/yx-8234097.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
6185269-129607264,354156;entityType=restaurant,6185269,CA,US,505,YellowMoxie,Churros near Redwood Creek Challenge Trail,"Disney California Adventure Park, Grizzly Pass Trail",,,Anaheim,CA,92802,7147814565,,33.80668931390082,-117.92109622453688,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-6185269,http://www.yellowmoxie.com/ca-anaheim/churros---grizzly-peak/yx-6185269.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234095-129607264,353295;entityType=Attraction,8234095,CA,US,505,YellowMoxie,Big Thunder Mountain Railroad,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812685,-117.920423,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'521157599,http://www.yellowmoxie.com/ca-anaheim/big-thunder-mountain-railroad/521157599.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234094-129607264,353293;entityType=Attraction,8234094,CA,US,505,YellowMoxie,Autopia,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812559,-117.916377,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234094,http://www.yellowmoxie.com/ca-anaheim/autopia/yx-8234094.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234093-129607264,353291;entityType=Attraction,8234093,CA,US,505,YellowMoxie,Astro Orbitor,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812076,-117.918311,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234093,http://www.yellowmoxie.com/ca-anaheim/astro-orbitor/yx-8234093.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234092-129607264,367495;entityType=Attraction,8234092,CA,US,505,YellowMoxie,Alice in Wonderland,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.813295,-117.918328,'521256584,Princess Dot Puddle Park,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//521256584.ym,'yx-8234092,http://www.yellowmoxie.com/ca-anaheim/alice-in-wonderland/yx-8234092.ym,0,'129607264,Match,NoPowerListing,FOUND,0,0,0,0,0
8234178-157107665,80010173;entityType=Attraction,8234178,FL,US,505,YellowMoxie,RELAUNCHED! Mission: SPACE,200 Epcot Center Dr,,,Orlando,FL,32830,4079395277,,28.373924,-81.546974,'541303054,RELAUNCHED! Mission: SPACE,200 Epcot Center Dr,,,Orlando,FL,,4079395277,,,http://www.yellowmoxie.com/fl-orlando//541303054.ym,'yx-8234178,http://www.yellowmoxie.com/fl-orlando/relaunched-mission-space/yx-8234178.ym,0,'157107665,Match,NoPowerListing,FOUND,0,0,0,0,0
8234178-157099905,80010173;entityType=Attraction,8234178,FL,US,523,Where To?,RELAUNCHED! Mission: SPACE,200 Epcot Center Dr,,,Orlando,FL,32830,4079395277,,28.373924,-81.546974,'5038386705205155762,RELAUNCHED! Mission: SPACE,200 Epcot Center Dr,,,Orlando,FL,32830,4079395277,28.373924,-81.546974,http://wheretoapp.com/search?poi=5038386705205155762,'dcc25f2f78602c4688c053dc3c0c4aed,http://wheretoapp.com/search?poi=dcc25f2f78602c4688c053dc3c0c4aed,0,'157099905,Match,NoPowerListing,FOUND,0,0,0,0,0
3697560-157094159,80010392;entityType=resort,3697560,FL,US,420,MapQuest,The Campsites at Disney's Fort Wilderness Resort,4510 N Fort Wilderness Trail,,,Orlando,FL,32836,4078242900,,28.3957138,-81.553669,'365074737,RV Rental At Disney,4510 N Fort Wilderness Trl,,,Lake Buena Vista,FL,32830,7272341365,28.395824,-81.55327,http://www.mapquest.com/places/rv-rental-at-disney-lake-buena-vista-fl-365074737/,'371446587,http://www.mapquest.com/places/the-campsites-at-disneys-fort-wilderness-resort-orlando-fl-371446587/,0,'157094159,Match,NoPowerListing,FOUND,0,0,0,0,0
3697305-157094159,80010408;entityType=resort,3697305,FL,US,420,MapQuest,The Cabins at Disney's Fort Wilderness Resort,4510 N Fort Wilderness Trail,,,Orlando,FL,32836,4078242837,,28.3957138,-81.553669,'365074737,RV Rental At Disney,4510 N Fort Wilderness Trl,,,Lake Buena Vista,FL,32830,7272341365,28.395824,-81.55327,http://www.mapquest.com/places/rv-rental-at-disney-lake-buena-vista-fl-365074737/,'355045462,http://www.mapquest.com/places/the-cabins-at-disneys-fort-wilderness-resort-orlando-fl-355045462/,0,'157094159,Match,NoPowerListing,FOUND,0,0,0,0,0
8234128-157093677,16514416;entityType=Attraction,8234128,CA,US,420,MapQuest,Radiator Springs Racers,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.805226,-117.918613,'378471305,Radiator Springs Racers,"1313 Disneyland Dr,",,,Anaheim,CA,92802,7147814565,33.80851,-117.919044,http://www.mapquest.com/places/radiator-springs-racers-anaheim-ca-378471305/,'377663019,http://www.mapquest.com/places/radiator-springs-racers-anaheim-ca-377663019/,0,'157093677,Match,NoPowerListing,FOUND,0,0,0,0,0
3697448-133171066,354441;entityType=restaurant,3697448,CA,US,559,Facebook,Redd Rockett's Pizza Port,1313 S. Harbor Blvd.,,,Anaheim,CA,92802,7147813463,,33.81166,-117.916833,'271211530007960,Redd Rockett's Pizza Port,1313 Harbor Blvd,,,Anaheim,CA,,,33.81207,-117.91981,https://www.facebook.com/pages/Redd-Rocketts-Pizza-Port/271211530007960,,,0,'133171066,Match,NoPowerListing,FOUND,0,0,0,0,
3697448-133171067,354441;entityType=restaurant,3697448,CA,US,559,Facebook,Redd Rockett's Pizza Port,1313 S. Harbor Blvd.,,,Anaheim,CA,92802,7147813463,,33.81166,-117.916833,'1324431550937231,Redd Rockett's Pizza Port,,,,Anaheim,CA,,,33.811554,-117.91684,https://www.facebook.com/pages/Redd-Rocketts-Pizza-Port/1324431550937231,,,0,'133171067,Match,NoPowerListing,FOUND,0,0,0,0,
3697448-146191811,354441;entityType=restaurant,3697448,CA,US,559,Facebook,Redd Rockett's Pizza Port,1313 S. Harbor Blvd.,,,Anaheim,CA,92802,7147813463,,33.81166,-117.916833,'1946641318946934,Redd Rockett's Pizza Port,,,,Anaheim,CA,,,33.81207,-117.91981,https://www.facebook.com/pages/Redd-Rocketts-Pizza-Port/1946641318946934,,,1,'146191811,Match,NoPowerListing,FOUND,0,0,0,1,
3697482-157093896,334222;entityType=resort,3697482,CA,US,559,Facebook,Disney's Grand Californian Hotel & Spa,1600 Disneyland Drive,,,Anaheim,CA,92802,7146352300,,33.8078978,-117.9227135,'302106313615419,Redwood and Mariposa Pool at Disney’s Grand Californian Hotel & Spa,1600 S Disneyland Drive,,,Anaheim,CA,92802,,33.80808,-117.92387,https://www.facebook.com/pages/Redwood-and-Mariposa-Pool-at-Disneys-Grand-Californian-Hotel-Spa/302106313615419,'143374095716728,https://www.facebook.com/DisneysGrandCalifornianHotel.SpaCA/,0,'157093896,Match,NoPowerListing,FOUND,0,0,0,0,
3697472-157093901,90002672;entityType=restaurant,3697472,FL,US,559,Facebook,Refreshment Port,1510 N Avenue of the Stars,,,Orlando,FL,32830,4079393463,,28.3717544,-81.5505793,'456672614679332,Refreshment Port,,,,Bay Lake,FL,32830,,28.383333,-81.54716,https://www.facebook.com/pages/Refreshment-Port/456672614679332,,,0,'157093901,Match,NoPowerListing,FOUND,0,0,0,0,
3697224-98840520,80007798;entityType=destination,3697224,FL,US,502,Tupalo,Walt Disney World® Resort,Walt Disney World Resort,,,Orlando,FL,32830,4079395277,,28.385233,-81.563874,'10an1gy,Restaurant Marrakesh,Walt Disney World Resort,,,Lake Buena Vista,FL,32830,4078275322,28.3816,-81.5638,http://www.tupalo.co/lake-buena-vista-florida/restaurant-marrakesh-walt-disney-world-resort,'1es1y0m,http://www.tupalo.co/orlando-florida/walt-disney-world-resort-5,0,'98840520,Match,NoPowerListing,FOUND,0,0,0,0,0
3697467-157093778,90002068;entityType=restaurant,3697467,FL,US,559,Facebook,Restaurant Marrakesh,1510 N Avenue of the Stars,,,Orlando,FL,32830,4079393463,,28.367775061008864,-81.55213632638925,'1945562015683189,Restaurant Marrakesh,,,,Lake Buena Vista,FL,,,28.367884,-81.55196,https://www.facebook.com/pages/Restaurant-Marrakesh/1945562015683189,,,0,'157093778,Match,NoPowerListing,FOUND,0,0,0,0,
3697467-157093779,90002068;entityType=restaurant,3697467,FL,US,559,Facebook,Restaurant Marrakesh,1510 N Avenue of the Stars,,,Orlando,FL,32830,4079393463,,28.367775061008864,-81.55213632638925,'485895835124979,Restaurant Marrakesh,,,,Lake Buena Vista,FL,,,28.368319,-81.55174,https://www.facebook.com/pages/Restaurant-Marrakesh/485895835124979,,,0,'157093779,Match,NoPowerListing,FOUND,0,0,0,0,
3697467-146191801,90002068;entityType=restaurant,3697467,FL,US,559,Facebook,Restaurant Marrakesh,1510 N Avenue of the Stars,,,Orlando,FL,32830,4079393463,,28.367775061008864,-81.55213632638925,'316276112119750,Restaurant Marrakesh Epcot Morocco Pavillon,,,,Orlando,FL,32830,4079393463,28.367725,-81.55208,https://www.facebook.com/pages/Restaurant-Marrakesh-Epcot-Morocco-Pavillon/316276112119750,,,11,'146191801,Match,NoPowerListing,FOUND,0,0,0,17,
3697533-146191965,90002632;entityType=restaurant,3697533,FL,US,559,Facebook,Restaurantosaurus,2901 Osceola Pkwy,,,Orlando,FL,32830,4079393463,,28.35613,-81.58903,'1932526530405714,Restaurantosaurus,2901 Osceola Pkwy,,,Orlando,FL,,,28.35177,-81.60279,https://www.facebook.com/pages/Restaurantosaurus/1932526530405714,,,0,'146191965,Match,NoPowerListing,FOUND,0,0,0,0,
3697236-157107919,354447;entityType=restaurant,3697236,CA,US,505,YellowMoxie,Rita's Baja Blenders,1313 Disneyland Monrail System,,,Anaheim,CA,92802,7147813463,,33.805731571812075,-117.91998536441804,'541298821,Rita's Baja Blenders,1313 Disneyland Monrail System,,,Anaheim,CA,,7147813463,,,http://www.yellowmoxie.com/ca-anaheim//541298821.ym,'465994608,http://www.yellowmoxie.com/ca-anaheim/rita's-baja-blenders/465994608.ym,0,'157107919,Match,NoPowerListing,FOUND,0,0,0,0,0
8234159-157107689,80010182;entityType=Attraction,8234159,FL,US,505,YellowMoxie,Rock 'n' Roller Coaster Starring Aerosmith,351 S Studio Dr,,,Orlando,FL,32830,4079395277,,28.35948151455612,-81.56100812764737,'541288687,Rock 'n' Roller Coaster Starring Aerosmith,351 S Studio Dr,,,Orlando,FL,,4079395277,,,http://www.yellowmoxie.com/fl-orlando//541288687.ym,'yx-8234159,http://www.yellowmoxie.com/fl-orlando/rock-'n'-roller-coaster-starring-aerosmith/yx-8234159.ym,0,'157107689,Match,NoPowerListing,FOUND,0,0,0,0,0
3697468-157108170,90002084;entityType=restaurant,3697468,FL,US,505,YellowMoxie,Rose & Crown Dining Room,1510 N Avenue of the Stars,,,Orlando,FL,32830,4079393463,,28.3705193,-81.5517003,'536241942,Rose & Crown Dining Room,1510 N Avenue Of The Stars,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//536241942.ym,'yx-3697468,http://www.yellowmoxie.com/fl-orlando/rose-&-crown-dining-room/yx-3697468.ym,0,'157108170,Match,NoPowerListing,FOUND,0,0,0,0,0
8234192-157107600,90002086;entityType=restaurant,8234192,FL,US,505,YellowMoxie,Rose & Crown Pub,200 Epcot Center Dr,,,Orlando,FL,32830,4079393463,,28.370469,-81.551562,'541303064,Rose & Crown Pub,200 Epcot Center Dr,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//541303064.ym,'yx-8234192,http://www.yellowmoxie.com/fl-orlando/rose-&-crown-pub/yx-8234192.ym,0,'157107600,Match,NoPowerListing,FOUND,0,0,0,0,0
8234192-157099898,90002086;entityType=restaurant,8234192,FL,US,523,Where To?,Rose & Crown Pub,200 Epcot Center Dr,,,Orlando,FL,32830,4079393463,,28.370469,-81.551562,'6098521253265345989,Rose & Crown Pub,200 Epcot Center Dr,,,Orlando,FL,32830,4079393463,28.370468,-81.55156,http://wheretoapp.com/search?poi=6098521253265345989,'f9d31972fb98033bc6956d33c4804db6,http://wheretoapp.com/search?poi=f9d31972fb98033bc6956d33c4804db6,0,'157099898,Match,NoPowerListing,FOUND,0,0,0,0,0
3697468-157093772,90002084;entityType=restaurant,3697468,FL,US,559,Facebook,Rose & Crown Dining Room,1510 N Avenue of the Stars,,,Orlando,FL,32830,4079393463,,28.3705193,-81.5517003,'889535914546932,Rose and Crown Pub & Dining Room,1510 N Avenue of the Stars,,,Orlando,FL,,,28.37064,-81.54625,https://www.facebook.com/pages/Rose-and-Crown-Pub-Dining-Room/889535914546932,,,0,'157093772,Match,NoPowerListing,FOUND,0,0,0,0,
3697389-146191747,334223;entityType=resort,3697389,CA,US,559,Facebook,Disneyland Hotel,1150 West Magic Way,,,Anaheim,CA,92802,7147786600,,33.8094804,-117.9269105,'968461586509354,Royal Family Gathering Disney Vacation Club DVC at Disneyland Hotel,1150 W Magic Way,,,Anaheim,CA,92802,,33.809116,-117.92667,https://www.facebook.com/pages/Royal-Family-Gathering-Disney-Vacation-Club-DVC-at-Disneyland-Hotel/968461586509354,,,0,'146191747,Match,NoPowerListing,FOUND,0,0,0,0,
3697449-157093785,354456;entityType=restaurant,3697449,CA,US,559,Facebook,Royal Street Veranda,1313 S. Harbor Blvd.,,,Anaheim,CA,92802,7147813463,,33.81119225701392,-117.92092922453696,'497131627333226,Royal Street Veranda,,,,Anaheim,CA,,,33.81125,-117.92087,https://www.facebook.com/pages/Royal-Street-Veranda/497131627333226,'1161765887175984,https://www.facebook.com/RoyalStreetVerandaCA/,0,'157093785,Match,NoPowerListing,FOUND,0,0,0,0,
8234130-157093683,353425;entityType=Attraction,8234130,CA,US,420,MapQuest,Sailing Ship Columbia,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.8122076,-117.9205409,'378489474,Sailing Ship Columbia,"1313 Disneyland Dr,",,,Anaheim,CA,92802,7147814565,33.80851,-117.919044,http://www.mapquest.com/places/sailing-ship-columbia-anaheim-ca-378489474/,'377665160,http://www.mapquest.com/places/sailing-ship-columbia-anaheim-ca-377665160/,0,'157093683,Match,NoPowerListing,FOUND,0,0,0,0,0
3697587-157093925,80010394;entityType=resort,3697587,FL,US,559,Facebook,Disney's Wilderness Lodge,901 Timberline Dr.,,,Orlando,FL,32830,4078243200,,28.409124626485138,-81.57297858599117,'121353615249596,Salon By the Springs at Disney's Wilderness Lodge,901 Timberline Drive,,,Lake Buena Vista,FL,,,28.409554,-81.57137,https://www.facebook.com/pages/Salon-By-the-Springs-at-Disneys-Wilderness-Lodge/121353615249596,,,1,'157093925,Match,NoPowerListing,FOUND,0,0,0,3,
3697298-157108044,293704;entityType=restaurant,3697298,FL,US,505,YellowMoxie,Sanaa,3701 Osceola Parkway,,,Kissimmee,FL,34747,4079387400,,28.35438433543692,-81.60534973495294,'541704307,Sanaa,3701 Osceola Pkwy,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//541704307.ym,'yx-3697298,http://www.yellowmoxie.com/fl-kissimmee/sanaa/yx-3697298.ym,0,'157108044,Match,NoPowerListing,FOUND,0,0,0,0,0
3697298-157093864,293704;entityType=restaurant,3697298,FL,US,553,YP.com,Sanaa,3701 Osceola Parkway,,,Kissimmee,FL,34747,4079387400,,28.35438433543692,-81.60534973495294,'541704307,Sanaa,3701 Osceola Pkwy,,,Orlando,FL,32830,4079393463,28.35397,-81.60705,http://www.yellowpages.com/orlando-fl/mip/sanaa-541704307,'531732003,http://www.yellowpages.com/kissimmee-fl/mip/sanaa-531732003,0,'157093864,Match,NoPowerListing,FOUND,0,0,0,0,0
3697297-157108043,80010207;entityType=Attraction,3697297,FL,US,505,YellowMoxie,The Great Movie Ride,351South Studio Dr,,,Kissimmee,FL,32836,4079347639,,28.3567365,-81.560618,'541327694,Sci-Fi Dine-In Theater Restaurant,351 S Studio Dr,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//541327694.ym,'yx-3697297,http://www.yellowmoxie.com/fl-kissimmee/the-great-movie-ride/yx-3697297.ym,0,'157108043,Match,NoPowerListing,FOUND,0,0,0,0,0
3697549-157108043,90002114;entityType=restaurant,3697549,FL,US,505,YellowMoxie,Sci-Fi Dine-In Theater Restaurant,351 South Studio Dr.,,,Orlando,FL,32830,4079393463,,28.3558798,-81.5595783,'541327694,Sci-Fi Dine-In Theater Restaurant,351 S Studio Dr,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//541327694.ym,'yx-3697549,http://www.yellowmoxie.com/fl-orlando/sci-fi-dine-in-theater-restaurant/yx-3697549.ym,0,'157108043,Match,NoPowerListing,FOUND,0,0,0,0,0
3697549-157094269,90002114;entityType=restaurant,3697549,FL,US,553,YP.com,Sci-Fi Dine-In Theater Restaurant,351 South Studio Dr.,,,Orlando,FL,32830,4079393463,,28.3558798,-81.5595783,'541327694,Sci-Fi Dine-In Theater Restaurant,351 S Studio Dr,,,Orlando,FL,32830,4079393463,28.35592,-81.55985,http://www.yellowpages.com/orlando-fl/mip/sci-fi-dine-in-theater-restaurant-541327694,'534378389,http://www.yellowpages.com/orlando-fl/mip/sci-fi-dine-in-theater-restaurant-534378389,0,'157094269,Match,NoPowerListing,FOUND,0,0,0,0,0
3697550-98840650,90002245;entityType=restaurant,3697550,FL,US,553,YP.com,The Hollywood Brown Derby,351 South Studio Dr.,,,Orlando,FL,32830,4079393463,,28.3575404,-81.5602858,'465703911,Seashore Sweets,2101 Epcot Resorts Blvd,,,Orlando,FL,32830,4079393463,28.36681,-81.55386,http://www.yellowpages.com/orlando-fl/mip/seashore-sweets-465703911,'534358817,http://www.yellowpages.com/orlando-fl/mip/the-hollywood-brown-derby-534358817,0,'98840650,Match,NoPowerListing,FOUND,0,0,0,0,0
3697517-98840650,90002100;entityType=restaurant,3697517,FL,US,553,YP.com,San Angel Inn Restaurante,2101 Epcot Resorts Blvd.,,,Orlando,FL,32830,4079393463,,28.3717832,-81.5470853,'465703911,Seashore Sweets,2101 Epcot Resorts Blvd,,,Orlando,FL,32830,4079393463,28.36681,-81.55386,http://www.yellowpages.com/orlando-fl/mip/seashore-sweets-465703911,'482030744,http://www.yellowpages.com/orlando-fl/mip/san-angel-inn-restaurante-482030744,0,'98840650,Match,NoPowerListing,FOUND,0,0,0,0,0
3697354-98840650,90001805;entityType=restaurant,3697354,FL,US,553,YP.com,Let's Go Slurpin',Disney's Typhoon Lagoon,,,Orlando,FL,32830,4079393463,,28.366141,-81.528897,'465703911,Seashore Sweets,2101 Epcot Resorts Blvd,,,Orlando,FL,32830,4079393463,28.36681,-81.55386,http://www.yellowpages.com/orlando-fl/mip/seashore-sweets-465703911,'468315869,http://www.yellowpages.com/lake-buena-vista-fl/mip/disneys-character-dining-468315869?from=yext,0,'98840650,Match,NoPowerListing,FOUND,0,0,0,0,0
3697353-98840650,90001800;entityType=restaurant,3697353,FL,US,553,YP.com,Leaning Palms,Disney's Typhoon Lagoon,,,Orlando,FL,32830,4079393463,,28.364921857911327,-81.52865827116386,'465703911,Seashore Sweets,2101 Epcot Resorts Blvd,,,Orlando,FL,32830,4079393463,28.36681,-81.55386,http://www.yellowpages.com/orlando-fl/mip/seashore-sweets-465703911,'482030759,http://www.yellowpages.com/orlando-fl/mip/seasons-dining-room-482030759?from=yext,0,'98840650,Match,NoPowerListing,FOUND,0,0,0,0,0
